Date,ALB,AMCR,APD,AVY,BLL,CE,CF,CTVA,DD,DOW,ECL,EMN,FCX,FMC,IFF,IP,LIN,LYB,MLM,MOS,NEM,NUE,PKG,PPG,SEE,SHW,VMC,WRK,XLB
7/10/1998,8.4873,,23.2728,33.7291,2.1978,,,,,,12.7187,15.6896,4.6362,11.1133,26.038,22.4981,,,34.3278,24.0502,16.869,6.3927,,19.7771,15.4572,23.703,26.1075,,
7/13/1998,8.2031,,23.1561,33.5087,2.2009,,,,,,12.4035,15.4782,4.6952,10.8547,25.6195,22.2708,,,34.3726,24.2064,16.9158,6.3389,,19.722,15.605,23.5715,26.8943,,
7/14/1998,8.1154,,23.5001,34.1237,2.3376,,,,,,12.6214,15.4963,4.8255,10.9691,25.3856,22.6279,,,33.6254,23.894,17.1576,6.472,,20.2121,15.5778,23.966,26.942,,
7/15/1998,8.1154,,23.3834,33.5435,2.3061,,,,,,12.3529,15.4318,4.866,10.9177,25.6933,22.3358,,,34.933,24.0008,17.1108,6.3828,,20.302,15.8461,23.966,27.6573,,
7/16/1998,8.0488,,23.3465,33.4738,2.3249,,,,,,12.6447,15.3339,4.9999,10.9177,25.7302,23.2772,,,36.0539,23.2773,17.6957,6.4451,,19.9395,15.8228,23.7929,28.754,,
7/17/1998,8.1154,,23.5001,33.0387,2.2964,,,,,,12.3529,15.5272,5.0403,10.699,25.5764,23.5045,,,35.9119,22.9237,18.1792,6.3927,,19.432,15.1656,23.3569,28.0864,,
7/20/1998,8.1154,,23.3096,33.4738,2.2202,,,,,,12.5708,15.6251,5.1182,10.4819,26.2349,23.5694,,,36.8011,22.6113,17.9843,6.3389,,19.577,15.1423,23.1424,28.2772,,
7/21/1998,7.8944,,23.1192,34.2688,2.2105,,,,,,12.5708,15.3983,5.0217,10.5647,26.5795,23.5694,,,36.9879,22.4057,17.7425,6.1179,,19.5422,14.6795,22.7064,28.7063,,
7/22/1998,7.5435,,23.3834,34.4138,2.2517,,,,,,12.6953,15.3983,4.9999,10.5962,26.9611,23.5694,,,37.5483,21.7397,18.1325,6.074,,19.3595,14.7301,22.7964,28.5871,,
7/23/1998,7.6312,,22.8857,34.0889,2.2263,,,,,,12.4736,15.2386,4.9625,10.6062,26.8072,22.8552,,,37.6455,20.6544,17.1576,5.6306,,18.9418,14.2168,22.3189,28.0388,,
7/24/1998,7.347,,23.2728,34.4544,2.2263,,,,,,12.279,15.1896,4.9034,10.6161,26.2349,22.5955,,,37.78,20.9175,16.4791,5.666,,18.9969,14.3412,22.1874,27.8719,,
7/27/1998,7.326,,23.3465,35.2494,2.2232,,,,,,12.5708,14.9164,4.729,10.6575,25.6933,22.8227,,,37.8323,21.0655,15.9644,5.8785,,18.7794,15.5311,22.3604,27.7526,,
7/28/1998,7.0839,,22.7321,34.8896,2.2171,,,,,,12.3063,14.7051,4.8255,10.4918,25.5395,22.3033,,,36.4275,21.1724,16.0581,6.0031,,18.8345,14.8973,21.6683,27.5142,,
7/29/1998,7.1049,,22.8489,34.7794,2.2105,,,,,,12.209,14.8185,4.6699,10.6691,25.8841,21.9786,,,36.4723,21.4766,15.6676,6.5074,,18.617,15.4572,21.3223,27.3235,,
7/30/1998,7.1049,,22.4249,34.8142,2.2232,,,,,,12.4502,14.9319,4.6885,10.7619,26.1918,22.6604,,,36.5694,21.4273,15.6676,6.3474,,19.0694,15.9433,21.7998,27.6811,,
7/31/1998,6.7751,,21.5034,33.3288,2.2009,,,,,,12.209,14.6252,4.6107,10.5863,25.8472,23.1798,,,36.9879,21.0162,14.7459,6.1618,,18.3821,15.5545,22.0628,27.4189,,
8/3/1998,6.9295,,21.4665,33.1489,2.1724,,,,,,12.1351,14.6896,4.5142,10.6277,25.8103,23.3746,,,35.5383,20.5557,13.9649,6.0825,,18.2718,15.3134,21.7998,27.3235,,
8/4/1998,6.9506,,20.4651,32.1335,2.0865,,,,,,11.7226,14.5943,4.4768,10.3576,25.6933,22.3358,,,35.2618,19.7335,14.5975,5.9762,,17.9644,15.7994,20.8517,26.5367,,
8/5/1998,6.8207,,20.5818,32.6731,2.0774,,,,,,11.6254,14.5608,4.6699,10.409,26.2349,22.3358,,,35.7251,19.9884,14.3554,5.9847,,17.6019,15.8461,21.1493,27.1327,,
8/6/1998,6.8418,,20.2746,32.7834,2.1216,,,,,,11.7693,14.6587,4.6512,10.3675,25.8103,22.141,,,37.3167,20.3501,14.4023,6.091,,17.8339,15.675,21.2808,28.2057,,
8/7/1998,7.0628,,20.7354,32.8936,2.1409,,,,,,11.7226,14.7695,4.6107,10.4305,25.4656,22.4656,,,37.8771,20.457,14.3008,6.1703,,18.0148,16.3827,20.8033,29.0401,,
8/10/1998,6.9962,,21.0426,33.1489,2.1246,,,,,,11.5748,14.6097,4.5734,10.1504,25.4225,22.8877,,,37.2718,20.0953,14.0118,6.1887,,17.7405,16.5033,20.9347,28.9448,,
8/11/1998,6.8418,,21.0426,33.1083,2.0865,,,,,,11.4542,14.4654,4.3585,9.9648,25.7302,22.141,,,35.7774,19.0099,13.3791,5.9932,,17.3029,16.0172,20.8932,28.2772,,
8/12/1998,6.712,,21.5034,33.8336,2.2456,,,,,,11.5281,14.7695,4.2029,10.0477,26.118,22.4007,,,35.8222,18.9112,12.9339,5.9493,,17.5597,16.235,21.1078,28.3487,,
8/13/1998,6.4699,,20.9689,32.6731,2.1851,,,,,,11.5009,14.6742,4.2216,9.7262,25.8103,22.4007,,,35.8671,18.4508,13.2776,5.8077,,17.23,16.1377,20.6302,27.6096,,
8/14/1998,6.4699,,20.8153,31.6983,2.2044,,,,,,11.5281,14.3185,4.1655,9.1975,25.7733,21.6865,,,35.4486,18.2946,13.1839,5.6929,,16.4832,16.4294,20.1596,27.7288,,
8/17/1998,6.3822,,21.0426,32.7137,2.2105,,,,,,11.6254,14.5943,4.125,9.5704,26.038,21.6865,,,35.8222,18.0397,13.3245,5.7453,,17.1396,16.4061,19.8967,27.8719,,
8/18/1998,6.4909,,21.4665,33.1489,2.239,,,,,,11.5515,14.7051,4.0877,9.6748,26.5795,22.2384,,,35.4486,18.089,13.2776,5.9762,,17.3759,16.6005,20.0697,27.8003,,
8/19/1998,6.4032,,21.5832,33.1083,2.1917,,,,,,11.5981,14.7231,4.1064,9.7676,26.038,22.3667,,,35.1647,17.7272,13.8165,5.9762,,17.4488,16.721,19.9745,27.7526,,
8/20/1998,6.4032,,21.7737,33.7291,2.2964,,,,,,11.5281,14.8829,4.2029,9.8604,26.4257,22.1381,,,35.6802,17.1106,14.207,5.9408,,17.3234,16.8183,19.6271,27.5619,,
8/21/1998,6.119,,21.7368,33.5087,2.2771,,,,,,11.4775,14.5762,3.9881,9.6433,25.7302,21.681,,,34.9778,15.721,13.5744,5.8785,,16.702,16.6744,18.9324,27.1327,,
8/24/1998,6.6243,,21.3498,34.0889,2.2964,,,,,,11.4542,14.7541,3.9881,9.7676,25.5395,22.3993,,,35.3515,15.6223,13.2776,5.8431,,16.6465,16.7949,18.9324,27.6573,,
8/25/1998,6.5997,,20.8521,34.1643,2.2298,,,,,,11.5981,14.6252,3.9881,9.7461,26.001,22.432,,,35.4934,15.6223,13.1839,5.8077,,16.8128,17.0866,18.717,28.4488,,
8/26/1998,6.5365,,20.4651,34.0541,2.1155,,,,,,11.3569,14.4474,3.8324,9.519,25.6933,21.4198,,,34.7014,15.573,12.4966,5.5683,,16.8858,16.6977,18.6267,28.0896,,
8/27/1998,6.1401,,19.5865,32.2786,2.0611,,,,,,11.0145,13.7567,3.7764,9.0318,24.7702,20.6035,,,33.5357,15.6223,11.5203,5.4096,,16.101,15.8461,18.453,27.3233,,
8/28/1998,6.1857,,19.6234,32.3482,2.0022,,,,,,10.9912,13.6433,3.6985,8.8462,24.5794,20.3749,,,33.0201,14.9563,11.2781,5.2765,,15.6634,15.2161,17.5845,27.036,,
8/31/1998,5.898,,18.7755,31.2747,1.9098,,,,,,10.82,13.2877,3.6207,8.5761,23.8471,19.33,,,31.8544,15.1126,10.6924,5.0909,,14.8786,13.999,16.591,26.7007,,
9/1/1998,6.0524,,19.5435,28.9797,1.7726,,,,,,11.0418,13.3212,3.6394,8.6175,23.5763,19.7545,,,32.4597,15.3674,11.1766,5.5598,,15.1878,13.3418,17.6332,26.8923,,
9/2/1998,6.1611,,19.4329,27.9952,1.6834,,,,,,11.1118,13.4346,3.5024,8.7319,23.4225,19.9831,,,33.2966,15.9841,11.325,5.3912,,15.042,14.1934,17.5845,26.9163,,
9/3/1998,6.1611,,19.7401,28.2166,1.591,,,,,,10.82,13.1124,3.9694,8.7418,23.1578,20.2116,,,34.0438,16.9543,13.4729,5.4181,,15.4446,13.999,17.3691,26.3176,,
9/4/1998,6.1401,,19.353,27.4127,1.5625,,,,,,10.7733,13.2078,4.1842,8.7832,23.5394,20.7014,,,34.1858,17.1106,15.6207,5.4974,,15.3716,13.439,16.8898,26.1978,,
9/8/1998,6.3155,,19.9674,28.3972,1.6227,,,,,,11.0651,13.8031,4.1842,9.0119,24.9241,22.1054,,,34.7462,18.6564,14.8397,5.649,,15.9376,14.3879,17.7165,26.5331,,
9/9/1998,6.1611,,19.8138,28.5777,1.5528,,,,,,10.9445,13.4165,4.0472,9.0003,24.2348,22.0728,,,34.791,18.089,14.0586,5.5074,,15.7188,14.0496,17.6332,26.2218,,
9/10/1998,6.1401,,19.0458,27.669,1.4951,,,,,,10.9173,12.9346,4.2216,8.8247,22.8071,21.681,,,32.0861,17.4723,16.3549,5.1433,,14.7327,13.1241,16.459,24.5934,,
9/11/1998,6.2173,,19.353,28.036,1.4859,,,,,,11.1254,13.4191,4.1842,8.8661,23.004,21.7789,,,33.2592,17.423,16.0581,5.4181,,15.3162,13.198,15.4585,25.0244,,
9/14/1998,6.3477,,19.6234,28.5428,1.5558,,,,,,10.9537,13.6296,4.125,9.239,22.1178,22.1381,,,33.1618,16.905,15.4254,5.4535,,15.7363,13.5868,16.1116,25.1442,,
9/15/1998,6.5699,,20.2377,28.834,1.5431,,,,,,11.223,13.7258,3.932,9.0418,22.0009,23.1503,,,32.7421,16.6995,15.1365,5.4181,,16.1564,13.439,15.6739,25.216,,
9/16/1998,6.5911,,20.4651,29.7078,1.6645,,,,,,11.2464,13.9207,3.9881,8.9705,21.4655,23.2483,,,32.7421,16.6501,14.7459,5.3912,,15.8822,13.439,15.0278,25.671,,
9/17/1998,6.5029,,20.2009,29.3466,1.6482,,,,,,11.0278,13.4009,3.9507,8.7517,21.0039,22.7911,,,32.0377,16.4446,16.2533,5.2765,,15.4271,13.3691,14.5901,25.1202,,
9/18/1998,6.5241,,20.0841,29.3466,1.6834,,,,,,11.0278,13.2242,3.8324,8.7418,21.0778,22.7585,,,31.9927,16.3459,16.3549,5.2326,,15.2083,13.3691,14.4164,24.9766,,
9/21/1998,6.5241,,19.6971,29.3466,1.69,,,,,,11.3714,13.0942,3.6394,8.6589,20.6162,22.7585,,,32.3674,16.3952,15.3786,5.2141,,15.1878,13.3185,14.3747,24.6413,,
9/22/1998,6.5911,,19.1994,29.9641,1.7282,,,,,,11.4182,13.0292,3.7546,8.6076,20.8501,23.183,,,31.7079,16.4446,15.0349,5.4181,,15.1703,13.2213,14.4164,24.6174,,
9/23/1998,6.7004,,18.9721,30.6573,1.7854,,,,,,11.4924,13.6296,3.9102,8.7832,21.6132,23.6727,,,32.225,16.6995,16.1128,5.6575,,15.4796,13.5868,14.4164,25.0723,,
9/24/1998,6.5911,,18.9721,30.1447,1.7951,,,,,,11.3206,13.2242,4.0877,8.6904,21.1094,24.489,,,32.0377,16.0828,18.2606,5.5782,,15.4621,13.4663,14.201,24.8089,,
9/25/1998,6.5699,,19.0827,30.1796,1.7537,,,,,,11.59,13.0604,4.0472,8.5446,20.7611,25.3053,,,32.1351,15.9348,17.8701,5.9323,,15.3541,12.7585,13.937,24.9047,,
9/28/1998,6.4571,,18.9291,28.9098,1.7951,,,,,,11.469,13.5647,4.0472,8.5661,20.6802,25.6319,,,32.27,15.9348,19.3306,6.091,,16.2468,13.1007,14.2844,24.9287,,
9/29/1998,6.4571,,19.0766,25.1584,1.7981,,,,,,11.2972,13.4191,3.7546,8.7004,20.4066,25.5992,,,32.225,16.0334,18.5027,6.081,,16.5211,13.0269,14.5484,24.4497,,
9/30/1998,6.6334,,18.3785,25.4497,1.7981,,,,,,11.102,13.1098,3.7172,8.5446,20.5247,24.3584,,,32.3674,15.9348,18.9401,5.7714,,15.9172,12.3969,15.1112,24.2342,,
10/1/1998,7.0989,,18.4588,24.3546,1.6675,,,,,,10.9302,13.0604,3.7546,8.1518,20.8357,23.4442,,,31.8953,15.4661,20.6037,5.5583,,15.2433,12.2725,15.0278,23.5421,,
10/2/1998,6.986,,18.6132,23.9934,1.6834,,,,,,12.1013,12.8993,3.7764,8.3275,20.7175,23.6727,,,32.9744,15.6717,22.361,5.5313,,15.3891,12.1519,15.3265,23.2596,,
10/5/1998,6.7004,,18.6132,24.139,1.6737,,,,,,11.3714,12.9955,3.6985,8.4203,20.6802,23.934,,,32.832,15.3099,21.2832,5.5228,,15.3891,11.4947,15.5489,23.1686,,
10/6/1998,6.7216,,19.4225,24.2847,1.6772,,,,,,11.5665,13.4659,3.6767,8.4104,20.6429,23.8034,,,32.0377,15.573,21.9158,5.3708,,15.4446,11.5453,15.8962,23.0943,,
10/7/1998,6.8344,,19.614,24.5002,1.5752,,,,,,11.2738,13.744,3.6767,8.359,21.184,23.5748,,,31.8503,15.3674,23.4779,5.3978,,15.7538,11.3975,15.9379,23.7074,,
10/8/1998,6.8767,,18.5329,24.541,1.537,,,,,,10.5399,13.3359,3.5989,8.4004,21.3395,22.987,,,29.9318,15.1619,22.8921,5.7529,,15.3716,10.8415,15.8962,23.3482,,
10/9/1998,7.0989,,19.1507,25.5604,1.5783,,,,,,11.2738,13.6946,3.5024,8.1518,21.4204,24.0319,,,31.2882,15.573,20.0179,5.966,,16.4832,11.1798,16.0699,23.2284,,
10/12/1998,6.9226,,20.0773,26.7953,1.5018,,,,,,11.2738,13.7596,3.5211,8.2546,21.694,24.0646,,,31.3857,15.9348,18.8932,6.1975,,16.136,11.5686,16.3687,23.4679,,
10/13/1998,6.6792,,20.4665,27.4885,1.5655,,,,,,11.1254,13.8895,3.5211,8.2546,22.3533,24.0646,,,31.3332,15.7786,17.9169,6.2501,,15.8442,12.1752,16.1116,22.8405,,
10/14/1998,7.0319,,21.5847,26.2885,1.5686,,,,,,10.9537,13.9389,3.4215,8.1303,23.0126,23.4115,,,31.011,15.9348,17.0344,6.108,,15.7188,11.5686,16.0213,23.5278,,
10/15/1998,7.0989,,22.0851,26.7254,1.6864,,,,,,11.3948,14.425,3.459,8.0889,24.0637,23.9993,,,30.9135,16.0334,18.3543,6.091,,17.5042,12.2025,17.4108,24.1624,,
10/16/1998,7.3634,,22.9746,26.2477,1.8236,,,,,,11.711,14.7187,3.9093,8.2861,25.034,25.0115,,,31.1009,16.757,18.4559,6.3566,,17.5422,13.5868,17.3275,24.9287,,
10/19/1998,7.3175,,22.8573,26.1021,1.865,,,,,,11.711,15.0253,3.753,8.1419,25.3076,25.2727,,,32.225,17.4723,17.2843,6.4816,,17.761,13.1746,17.2371,26.1739,,
10/20/1998,7.3634,,22.8573,24.4303,2.0246,,,,,,11.6641,15.2541,3.95,8.1833,24.6483,25.3707,,,34.196,18.1384,17.8154,6.6052,,17.4313,13.5635,17.8068,28.1854,,
10/21/1998,7.1624,,22.1221,24.2497,1.9961,,,,,,11.6876,15.3346,3.7936,8.6076,24.2565,25.1094,,,34.4733,18.2452,17.5264,6.5967,,16.8858,13.2213,17.7582,27.4191,,
10/22/1998,7.1201,,23.2465,24.3953,2.0404,,,,,,11.6876,15.3346,3.7342,8.5446,24.2938,24.6523,,,35.6424,18.5988,16.8938,6.3836,,16.5211,12.5408,17.6748,27.036,,
10/23/1998,7.053,,22.4743,23.8478,2.0404,,,,,,11.4924,14.8148,3.5184,8.359,23.5972,23.8034,,,35.5974,19.273,16.9406,6.2415,,16.3927,12.7585,17.2858,27.1318,,
10/26/1998,7.0989,,23.0117,24.4652,2.1394,,,,,,11.59,14.8148,3.5778,8.4833,22.0796,23.9013,,,35.3651,19.273,16.1128,6.0995,,16.1564,13.0269,17.4108,27.1797,,
10/27/1998,7.1412,,22.5484,25.339,2.0598,,,,,,11.469,14.7498,3.753,8.359,23.2489,23.3462,,,35.5974,19.2237,17.9638,6.152,,15.7713,13.0269,16.8064,27.2755,,
10/28/1998,7.053,,22.3569,24.0284,2.0149,,,,,,11.2972,14.4587,3.7154,8.3789,22.7825,23.2483,,,35.5974,20.1446,17.4796,6.2586,,15.5525,13.2446,16.5007,27.467,,
10/29/1998,7.0319,,23.0488,23.8128,2.0562,,,,,,11.5665,14.7992,4.0282,8.4004,23.0934,23.1503,,,36.9089,21.6904,16.7454,6.3921,,16.136,13.198,17.0582,28.1615,,
10/30/1998,6.7216,,23.3206,24.139,2.1521,,,,,,11.6641,15.2697,3.8312,8.4617,23.2862,24.2605,,,36.7665,21.3779,16.597,6.4361,,16.702,13.7812,17.5817,28.401,,
11/2/1998,6.7886,,23.8642,25.1934,2.2001,,,,,,11.711,15.5634,3.6935,8.8462,23.8273,23.6074,,,37.426,21.8384,16.7923,6.4986,,17.1571,13.5363,18.7124,28.4967,,
11/3/1998,6.8556,,24.7106,26.2128,2.1776,,,,,,11.6876,15.9844,3.753,9.1362,24.8038,23.9993,,,37.3286,21.8877,16.2065,6.5526,,17.2854,13.2952,19.0195,28.7602,,
11/4/1998,6.8556,,24.6735,26.5797,2.2445,,,,,,11.7617,15.7895,4.0063,9.1147,24.8411,23.6727,,,37.471,21.9453,17.9638,6.6592,,17.3963,13.9523,18.496,29.4786,,
11/5/1998,6.8979,,25.2542,26.6147,2.2827,,,,,,11.9062,16.2599,4.3409,9.1047,24.8411,24.2931,,,37.471,21.5342,18.7917,6.8722,,18.0877,14.3645,18.4123,29.8138,,
11/6/1998,6.8767,,25.0565,26.539,2.3368,,,,,,11.8827,16.1638,4.4973,9.2191,25.0713,24.0972,,,37.3286,21.789,17.7685,6.7827,,18.0469,15.0917,18.3634,29.8378,,
11/9/1998,6.8097,,24.8279,26.0322,2.2572,,,,,,11.8593,16.0988,4.5161,9.2903,25.0713,23.9013,,,37.381,21.4766,17.4249,6.5697,,17.6448,14.559,18.9776,30.2688,,
11/10/1998,6.7462,,24.2843,24.9779,2.1746,,,,,,11.9062,15.7401,4.4379,9.5704,25.3449,23.9993,,,36.9089,21.3779,17.378,6.4276,,17.1841,14.5084,19.0614,30.1491,,
11/11/1998,7.0107,,23.5121,24.6109,2.1425,,,,,,11.9569,15.3502,4.4754,9.4677,24.2938,23.2483,,,36.3019,21.8384,17.2296,6.3566,,17.0198,15.2628,18.8031,29.8378,,
11/12/1998,6.7886,,23.438,25.1235,2.1807,,,,,,12.0272,15.3996,4.6912,9.7162,24.3374,22.7585,,,35.7398,21.3779,18.6511,6.4106,,17.1313,15.5545,18.8869,29.7659,,
11/13/1998,6.8344,,24.7106,26.3234,2.1935,,,,,,12.1013,15.5296,4.4566,9.7776,24.6048,23.4442,,,35.5075,21.2793,17.7217,6.4276,,17.3309,15.92,18.4123,29.3828,,
11/16/1998,6.7462,,25.1739,26.539,2.2511,,,,,,12.1521,15.3996,4.1846,9.6848,25.034,23.6401,,,35.8822,21.2793,16.6985,6.5256,,17.7358,15.4806,18.0144,29.9575,,
11/17/1998,6.8097,,25.2913,26.9409,2.2639,,,,,,12.3941,15.2203,4.2409,9.6118,24.6483,23.8018,,,35.3201,21.3286,16.9875,6.4276,,17.7534,15.5311,18.0144,29.9096,,
11/18/1998,6.8097,,24.7106,26.871,2.1746,,,,,,12.1521,14.9604,4.2815,9.4262,24.723,24.0316,,,35.6948,21.0655,17.6748,6.4546,,17.8825,16.3322,17.7981,30.5083,,
11/19/1998,6.8556,,24.4017,26.9758,2.1904,,,,,,12.1248,15.1553,4.2221,9.4262,25.6186,23.769,,,35.3651,20.8106,17.3312,6.2231,,17.8825,15.9939,18.0633,31.0351,,
11/20/1998,6.6581,,24.2843,26.9758,2.1873,,,,,,12.0545,15.2541,4.319,9.7461,26.3152,24.1629,,,35.1328,21.4766,17.1359,6.179,,17.9177,16.0911,18.496,30.8914,,
11/23/1998,6.9226,,25.2542,28.2515,2.2287,,,,,,12.4683,15.3996,4.3785,9.7676,26.7443,24.0644,,,35.7848,21.1724,17.1828,6.1265,,18.3579,16.4527,19.0195,30.537,,
11/24/1998,6.7674,,24.5932,27.9253,2.1363,,,,,,12.64,15.4646,4.3409,9.9234,26.4334,23.1124,,,35.455,21.5835,16.8391,6.081,,18.1202,16.9155,19.4104,30.6091,,
11/25/1998,6.8344,,24.9824,27.9253,2.222,,,,,,12.5893,15.4152,4.319,9.9532,26.396,22.6199,,,35.455,19.3717,16.6439,6.0015,,18.2669,17.4754,19.6756,30.763,,
11/27/1998,6.8344,,24.5191,27.9952,2.246,,,,,,12.3199,15.384,4.3003,9.8604,26.1224,22.6527,,,36.4442,19.5773,16.5033,6.081,,18.2112,17.4988,19.8501,30.9939,,
11/30/1998,6.5699,,23.5553,28.0651,2.1882,,,,,,12.0779,15.0591,4.0845,9.6334,26.0477,22.8169,,,36.4442,18.8126,15.527,5.993,,17.9559,17.1604,19.8082,30.1523,,
12/1/1998,6.6334,,23.475,27.9188,2.1723,,,,,,12.1755,15.0591,4.0845,9.4975,26.396,23.2108,,,36.4893,17.7272,15.5738,5.9219,,17.8444,17.5493,19.7175,30.8736,,
12/2/1998,6.4571,,22.8573,26.9294,2.1851,,,,,,12.1755,15.1735,3.753,9.3119,26.1597,23.0139,,,37.3835,17.9904,15.4723,5.8324,,17.6448,18.1793,19.7594,30.8496,,
12/3/1998,6.3477,,22.5113,26.1274,2.1498,,,,,,12.5659,14.6849,3.753,9.229,26.1224,22.8169,,,36.6321,17.6779,14.2539,5.8239,,17.4248,18.2765,19.543,30.6332,,
12/4/1998,6.3689,,22.7831,26.0162,2.2107,,,,,,12.3199,15.0098,3.8499,9.4262,26.707,22.8497,,,36.6321,17.7766,13.8634,5.8324,,17.5333,17.841,19.7594,31.3545,,
12/7/1998,6.5029,,22.9746,26.6367,2.2138,,,,,,12.6635,15.0903,3.8906,9.7461,26.5515,22.9482,,,36.82,17.6779,14.8397,5.9134,,18.085,18.642,19.7594,31.7152,,
12/8/1998,6.5241,,22.2024,26.4552,2.1979,,,,,,12.1989,15.0747,3.7342,9.5803,26.7443,22.4886,,,36.82,17.423,14.2305,6.0455,,17.5157,18.8598,19.6756,31.7873,,
12/9/1998,6.3054,,22.7028,26.7128,2.2168,,,,,,12.64,14.9942,3.459,9.4362,26.8625,22.3244,,,36.7298,17.1681,14.0818,5.9745,,17.0022,19.0542,19.8501,31.4748,,
12/10/1998,6.2173,,22.7831,25.9401,2.1851,,,,,,12.4175,14.9448,3.656,9.2605,26.5142,21.7335,,,36.7298,16.239,15.3022,5.8069,,17.0932,18.1326,19.5011,31.4748,,
12/11/1998,6.1644,,22.394,26.0162,2.182,,,,,,12.3707,14.9942,3.5184,9.1876,25.8923,21.3724,,,36.5419,16.8063,14.1835,5.868,,16.7821,17.9848,19.5849,30.8977,,
12/14/1998,5.8984,,22.7028,25.7586,2.1242,,,,,,12.4683,14.8973,3.3433,9.0732,25.7741,21.832,,,37.1506,17.3161,14.2774,5.8594,,16.6911,17.6465,19.3685,30.4649,,
12/15/1998,6.0509,,22.1654,25.9049,2.1308,,,,,,12.5893,12.0975,3.3808,8.8462,26.2779,22.1603,,,37.5714,17.2668,14.3791,5.993,,16.3596,17.4988,19.2359,30.513,,
12/16/1998,6.097,,21.9306,25.2493,2.201,,,,,,12.5425,12.0477,3.5184,8.9175,26.1597,21.8648,,,39.0742,16.6008,15.4509,6.081,,16.2862,17.7671,19.2359,29.77,,
12/17/1998,6.4942,,23.0488,24.8804,2.2168,,,,,,12.9797,12.8177,3.3245,8.8462,26.5142,21.7992,,,41.2384,16.2883,14.6686,6.081,,16.8907,17.8643,19.4104,29.2867,,
12/18/1998,7.0511,,22.5484,24.295,2.2266,,,,,,13.1514,12.0477,3.2838,9.0219,26.6697,21.9305,,,41.4713,15.8772,13.9332,5.9305,,16.3977,18.327,19.5011,29.5752,,
12/21/1998,7.537,,23.5121,25.3195,2.2491,,,,,,13.1983,11.8513,3.1081,8.8976,26.4769,22.5542,,,42.1776,16.4446,13.4012,6.0995,,16.5796,18.8364,19.892,30.6091,,
12/22/1998,7.3384,,23.5553,25.501,2.2521,,,,,,13.1514,11.867,3.1681,8.7932,26.7907,22.4558,,,41.8019,16.0334,13.1039,5.8069,,16.3419,18.8598,19.892,30.2966,,12.9196
12/23/1998,6.9163,,23.5924,25.9401,2.2649,,,,,,13.491,11.6548,3.1681,9.0418,28.0082,22.5871,,,42.5534,16.0828,13.6907,5.9574,,17.058,19.2253,19.7175,30.2725,,13.0623
12/24/1998,7.2284,,23.821,26.0513,2.2588,,,,,,13.7038,11.6234,3.2463,9.1147,28.165,22.7841,,,42.5008,16.1321,13.6907,5.9574,,17.2223,19.202,19.5849,30.2485,,13.3602
12/28/1998,7.3809,,24.1731,26.1625,2.2552,,,,,,14.1188,11.5737,3.2463,9.3633,27.8073,22.9482,,,42.6886,17.5217,13.1039,5.9035,,16.9846,18.8598,19.6756,30.0321,,13.2423
12/29/1998,7.7604,,24.0187,26.7831,2.2588,,,,,,14.757,11.7858,3.4027,9.2804,28.3972,23.4078,,,43.3048,17.2175,14.0349,6.0185,,17.5509,19.5636,20.6318,30.1523,,13.4843
12/30/1998,7.9129,,23.8519,26.8943,2.2747,,,,,,14.4125,11.5894,3.2463,9.1876,27.5751,22.981,,,42.7412,17.2175,13.8393,6.0456,,17.278,19.9525,20.4154,30.1282,,13.4471
12/31/1998,8.4237,,24.8198,26.3791,2.3417,,,,,,14.1697,11.736,3.2651,9.2804,27.732,23.5391,,,46.7313,17.5792,14.2774,6.161,,17.0932,19.8553,20.5062,31.6431,,13.6022
1/4/1999,8.5336,,24.1994,26.3089,2.2972,,,,,,14.0483,11.901,3.4215,9.6533,28.278,22.1275,,,43.5828,17.8341,13.9879,6.2949,,17.5715,19.3692,20.7225,32.148,,13.4409
1/5/1999,8.445,,24.3172,24.9917,2.2936,,,,,,14.1932,12.2939,3.656,9.5389,27.4936,22.4886,,,44.2441,17.2668,14.426,6.3832,,17.8444,19.7114,21.0715,31.4507,,13.7698
1/6/1999,8.4024,,24.8571,25.6122,2.2747,,,,,,14.5613,12.4091,3.5778,9.7676,27.3367,22.7512,,,43.395,17.5792,15.2553,6.5527,,18.1936,20.2947,20.897,31.2584,,14.0118
1/7/1999,8.0477,,24.2366,25.2493,2.2424,,,,,,14.6082,12.4563,3.6748,9.6019,27.1421,22.3573,,,43.9134,17.1681,16.1393,6.6425,,17.9001,20.4891,20.5899,30.8496,,13.9063
1/8/1999,8.069,,24.8571,25.3956,2.2521,,,,,,14.4869,12.5558,3.7717,9.6632,27.8073,23.9003,,,43.4926,16.9543,15.842,7.0954,,18.6338,20.5358,20.4154,31.1141,,14.3779
1/11/1999,8.1577,,25.4403,25.2844,2.3064,,,,,,14.1188,12.6213,3.95,9.809,27.5751,24.1629,,,42.5984,18.2946,16.0846,7.0598,,18.1936,20.633,20.3736,31.2343,,14.4089
1/12/1999,8.0477,,24.3545,24.8102,2.2649,,,,,,14.2676,12.5715,3.459,9.7046,28.3219,24.4256,,,43.8684,17.9328,15.4978,6.8376,,17.8092,20.6096,20.241,31.1622,,14.0428
1/13/1999,8.0903,,24.5468,23.8208,2.2332,,,,,,14.0953,12.1944,3.5184,9.4875,27.8073,23.4407,,,42.4106,17.7766,15.1614,6.6325,,17.1313,19.9797,20.1083,31.2728,,13.7325
