Date,A,ABBV,ABC,ABMD,ABT,AGN,ALGN,ALXN,AMGN,ANTM,BAX,BDX,BIIB,BMY,BSX,CAH,CELG,CERN,CI,CNC,COO,CVS,DGX,DHR,DVA,EW,GILD,HCA,HOLX,HSIC,HUM,IDXX,ILMN,INCY,IQV,ISRG,JNJ,LH,LLY,MCK,MDT,MRK,MTD,MYL,NKTR,PFE,PKI,PRGO,REGN,RMD,SYK,TFX,TMO,UHS,UNH,VAR,VRTX,WAT,WCG,XRAY,ZBH,ZTS,XLV
3/23/1998,,,5.9973,7.53,10.1811,35.2051,,3.47,12.687,,11.374,25.2621,7.5633,25.0585,17.5625,20.7099,0.4271,2.697,20.0689,,19.8859,14.0621,3.3749,6.8065,11.0833,,1.1035,,7.125,7.6471,23.9035,4.4075,,23.125,,,22.2179,4.6779,33.6188,50.606,19.9202,30.6137,21.38,9.5217,13.75,16.48,10.5927,10.7216,7.875,1.7804,9.5217,30.2662,30.9233,13.0148,6.9658,5.9849,16.5,12.86,,9.877,,,
3/24/1998,,,6.0034,7.47,10.123,35.3296,,3.47,12.714,,11.55,25.4901,7.52,25.3913,17.345,20.8127,0.4325,2.7431,20.0886,,19.2173,14.1478,3.3627,6.8011,11.3733,,1.1054,,7.125,7.6961,23.9035,4.5,,22.905,,,22.125,4.8351,33.0894,50.3344,20.2196,30.8005,21,9.8322,13.81,16.331,10.5696,10.6144,7.938,1.7595,9.5217,30.5365,32.2635,13.261,7.1402,6.0541,16.5,12.86,,9.7184,,,
3/25/1998,,,6.0481,7.5,9.8342,35.5691,,3.4375,12.8054,,11.4451,25.4214,7.4367,24.9396,16.9075,20.7099,0.4688,2.8054,20.2465,,19.3979,14.2452,3.3749,6.8011,11.1267,,1.1018,,7,7.6471,23.6714,4.47,,23.875,,,21.9184,4.8351,32.4276,50.1222,20.1974,30.3569,20.81,9.5755,14.25,16.1803,10.6659,10.3911,7.75,1.677,9.6399,30.2236,32.9336,13.1735,7.1736,6.1429,16.375,12.875,,9.4717,,,
3/26/1998,,,5.984,7.5,9.9423,35.3296,,3.4075,12.7535,,10.9883,25.2875,7.4067,24.7019,16.6875,20.8581,0.4688,2.697,20.4537,,19.0905,14.403,3.4014,6.7678,11.02,,1.1088,,7,7.5745,23.0959,4.4375,,23.5,,,21.7687,4.9898,32.0993,49.647,19.7094,30.0066,20.88,9.8571,14,16.1598,10.6158,10.668,7.563,1.7182,9.8382,30.0884,33.0908,13.1735,7.1876,6.0749,16.375,12.61,,9.2515,,,
3/27/1998,,,6.0034,7.5,9.9094,35.4446,,3.345,12.5831,,10.8591,24.8351,7.2817,24.0837,16.765,20.7984,0.4583,2.6807,20.1577,,19.2759,14.4751,3.3749,6.7056,10.8333,,1.1035,,7.125,7.5745,22.8638,4.39,,23.5,,,21.4123,4.6779,31.8664,49.0105,19.458,29.8431,21.12,9.886,13.75,16.3944,10.689,10.4983,7.531,1.9244,9.758,29.7826,32.6275,13.1873,7.0939,6.0881,16.25,12.5625,,9.2338,,,
3/30/1998,,,5.9525,7.19,9.7775,34.0077,,3.3125,12.4937,,10.6251,24.969,7.1667,24.2501,16.625,20.7314,0.4608,2.6658,20.2366,,19.7346,14.4264,3.4014,6.7056,10.73,,1.0845,,6.97,7.6725,23.263,4.5325,,23.905,,,21.4692,4.6779,30.8393,48.4249,19.6651,29.4929,21.69,9.8239,13.31,16.7471,10.9548,10.3911,7.5,1.9244,9.7854,29.9107,32.4703,13.1597,7.0153,5.9509,16.065,12.3275,,9.2897,,,
3/31/1998,,,6.1173,7.565,9.9331,34.4866,,3.095,12.6496,,10.3218,24.6289,7.375,24.797,16.875,21.0902,0.4533,2.6733,20.2268,,20.7106,14.7069,3.4258,6.8407,11.1033,,1.0042,,6.9375,8.1373,23.0309,4.5,,23.375,,,21.9933,4.8351,31.5699,49.0105,19.1807,29.9365,22.19,9.5378,13.56,17.069,11.1936,10.945,7.375,1.9519,9.8909,29.868,33.4051,13.2886,6.9755,6.0749,15.97,12.485,,9.1604,,,
4/1/1998,,,6.3219,7.25,10.0241,36.2876,,3.125,12.4937,,10.3087,25.0378,7.4367,25.3176,16.97,21.7765,0.4325,2.7119,20.2514,,20.3105,14.8043,3.4523,6.9533,10.8133,,0.9554,,7.375,8.2608,23.328,4.5475,,23.25,,,21.9753,4.6779,31.4693,53.466,19.6429,30.3335,22.12,9.77,13.47,16.9183,11.3168,11.2845,7.313,1.9519,10.0745,31.2903,34.2324,13.5049,6.955,6.1089,15.53,12.6725,,9.2338,,,
4/2/1998,,,6.4165,7.5,10.2061,38.2035,,3.095,12.286,,10.275,25.4214,7.52,25.4131,16.8125,22.1806,0.4246,2.7281,20.5622,,20.9253,14.7322,3.4401,7.0038,11.1267,,0.9989,,7.22,8.6275,23.9035,4.8125,,23.625,,,22.8348,4.8351,31.6334,53.466,19.7797,30.9173,22,9.459,13.125,17.069,11.2437,11.3381,7.625,2.0481,10.0745,32.1365,35.1093,13.4911,7.3924,6.1703,16,12.72,,9.2515,,,
4/3/1998,,,6.4104,7.53,10.313,38.079,,3.125,12.1031,,10.6719,25.197,7.1667,25.4847,17.8125,22.3911,0.4221,2.7356,20.2169,,21.3792,15.377,3.4136,6.9813,11.0433,,1.0078,,6.9075,8.4078,24.1356,4.7825,,23.375,,,23.0594,4.8351,31.0034,53.0416,20.2418,30.6838,21.5,9.488,13.56,17.4474,11.2437,11.3381,8.125,2.0619,10.0618,32.357,34.0256,13.2886,7.5141,6.0606,16,12.845,,9.2162,,,
4/6/1998,,,6.3402,7.47,10.1811,37.121,,3.1575,11.9369,,10.4154,25.0812,7.0417,25.604,17.4375,22.4198,0.4221,2.7506,20.7004,,20.4666,15.4627,3.3749,6.8353,10.6667,,1.2064,,7.095,8.4804,23.9035,4.5,,22.72,,,22.8168,4.9898,32.364,52.5664,20.3823,30.8005,21.5,9.7451,13.28,17.6871,10.9317,11.1684,8.25,2.0828,9.9563,32.2219,33.8188,13.2449,7.3924,5.9027,16.47,12.39,,9.2897,,,
4/7/1998,,,6.328,7.155,10.1309,36.5846,,3.4225,12.0907,,10.4734,25.1282,6.9583,25.6278,17.4525,22.4198,0.4479,2.6658,20.5524,,20.2812,15.1822,3.3382,6.7281,10.5,,1.1994,,6.9075,8.5784,23.4951,4.5325,,22.75,,,22.5353,4.8351,33.82,53.466,20.1919,30.5437,21.75,9.6415,12.94,17.259,10.7622,10.9182,8.375,2.0756,9.969,31.5107,33.6616,13.0884,7.3385,5.8687,16.44,12.4525,,9.3249,,,
4/8/1998,,,6.27,7.19,9.9832,36.8241,,3.265,11.9868,,10.4959,25.3309,6.8333,24.8404,17.25,21.8674,0.4504,2.7281,20.2169,,19.8566,15.1452,3.2873,6.7002,10.3733,,1.1891,,6.625,8.4431,24.5997,4.4075,,22.42,,,22.0681,4.9898,34.4129,52.3542,19.7996,29.8431,21.5,9.6415,12.75,16.908,10.7121,10.8914,9.5,2.0828,9.8762,31.3756,33.7112,13.1735,7.3999,5.8753,16.405,12.9375,,9.3161,,,
4/9/1998,,,6.2008,7.44,10.0742,36.1056,,3.47,11.9598,,10.4622,25.5335,6.99,24.7927,17.125,22.2261,0.4429,2.6882,20.3057,,19.8566,14.8783,3.2995,6.7281,10.6267,,1.1646,,6.6875,8.2353,25.0082,4.5625,,22.53,,,22.2928,4.8351,33.8517,51.9808,19.9624,29.4929,21.38,10.3174,11.75,16.9936,11.2167,11.2845,9.938,2.0756,9.8108,31.3329,34.0752,13.7212,7.5475,5.8138,16.53,12.86,,9.2897,,,
4/13/1998,,,6.2455,7.315,9.8932,36.0481,,3.3125,11.9348,,10.275,25.15,6.8233,24.7688,16.9225,22.1352,0.435,2.6034,20.3353,,19.7639,14.7322,3.3382,6.7335,10.7933,,1.1715,,6.5325,8.1373,24.9525,4.5,,22.125,,,22.0861,4.8351,33.3594,51.4546,19.7996,29.2593,21.5,10.446,11.56,17.3104,11.001,10.945,9.5,2.0756,10.0091,31.6458,33.918,13.4612,7.5346,5.759,16.44,12.735,,9.2515,,,
4/14/1998,,,6.1814,7.53,9.9262,35.6266,,3.345,12.0512,,10.0746,25.0595,6.48,24.6734,17.095,21.9415,0.435,2.6034,20.4241,,19.9786,14.4887,3.3239,6.8633,10.7067,,1.1961,,6.6875,8.0392,24.7761,4.515,,21.75,,,21.7297,4.8351,34.0476,49.0105,19.4295,29.1893,21.62,10.4957,12.155,16.9611,11.2167,10.945,9.25,2.0756,10.1272,31.781,34.5385,13.4612,7.8104,5.8621,16.815,13.125,,9.2162,,,
4/15/1998,,,6.1814,7.5,9.7691,36.4026,,3.22,12.0387,,9.923,25.2187,6.1867,24.2916,16.7825,21.5828,0.4325,2.6109,20.9964,,19.7639,14.2569,3.3382,6.829,10.73,,1.1821,,6.7825,8.1373,25.6487,4.595,,20.5,,,21.4303,4.8351,34.2806,50.4447,19.2926,28.839,21.62,10.7819,12.625,16.7043,11.4902,11.3381,9.969,2.0756,10.2728,31.6032,34.282,13.3599,7.6154,5.9169,16.595,12.9225,,9.2162,,,
4/16/1998,,,6.2008,7.405,9.5051,36.5271,,3.375,11.5961,,9.9005,24.9003,6.52,24.3631,16.7975,21.4943,0.4325,2.697,20.799,,19.3686,14.329,3.4258,6.6939,10.77,,1.1715,,6.47,8.2353,24.7204,4.765,,20.875,,,20.9631,4.8351,33.4864,50.8181,18.6894,27.8816,21.44,10.7031,12.69,17.2419,11.3199,11.3381,9.875,2.1169,9.7454,31.4681,33.8684,13.1735,7.5281,5.691,16.03,12.61,,9.1046,,,
4/17/1998,,,6.1937,7.375,9.8853,38.74,,3.25,11.9743,,10.0409,25.0378,6.5833,25.079,17.515,21.8961,0.4375,2.8989,21.1444,,18.8465,14.3913,3.4911,6.6714,10.77,,1.1612,,6.125,8.2353,25.1196,5.625,,21.69,,,21.7297,4.8351,36.2024,50.3938,19.015,28.1151,21.88,10.7321,13.5,18.0124,11.3934,11.4453,9.75,2.1378,9.6525,32.0014,34.0752,13.3898,7.5206,5.759,16.94,12.61,,8.9578,,,
4/20/1998,,,6.1438,7.5,9.645,38.922,,3.3125,11.9868,,10.0166,25.15,6.125,25.3892,17.485,21.523,0.4271,3.0548,20.7596,,17.6606,14.366,3.5787,6.7561,10.52,,1.1768,,6.25,8.1863,25.1196,5.5325,,20.94,,,21.3764,5.1469,38.2195,53.5763,19.2445,28.5588,21.62,11.0141,13.31,19.4164,11.4631,11.7313,10.13,2.1235,9.4816,31.8236,33.8188,13.5486,7.5206,5.7864,16.19,12.75,,9.0312,,,
4/21/1998,,,5.9912,7.25,9.5961,38.3185,,3.3125,11.9743,,10.0278,25.0812,6.02,25.604,17.4225,21.1954,0.4429,3.5386,20.7004,,18.0266,14.3504,3.6296,6.784,10.6267,,1.1542,,6.1575,7.8686,25.1846,5.8125,,21,,,21.1877,4.9898,38.2195,52.5155,19.337,28.0451,21.94,11.068,13.06,19.8958,11.9972,11.7849,10.94,2.1444,9.3761,31.2903,33.1404,13.6337,7.5206,5.7864,16.19,13.1725,,9.3249,,,
4/22/1998,,,6.0349,7.53,9.5381,38.3185,,3.4375,11.8953,,9.923,26.1451,5.98,25.4608,17.47,22.2715,0.4221,3.3516,20.9766,,18.7879,14.2529,3.6949,6.8858,10.3533,,1.1576,,6.1575,7.9294,25.8158,5.72,,21,,,21.3764,4.9898,37.8225,53.0416,19.3851,27.9283,21.56,10.8358,13.19,19.6219,11.9972,11.5615,10.56,2.1444,9.4943,31.2903,33.3472,13.6913,7.582,5.6975,15.875,13.11,,9.3513,,,
4/23/1998,,,6.0166,7.375,9.5222,37.964,,3.4375,11.9743,,9.9941,26.6192,5.8333,24.912,17.4225,22.2404,0.4115,3.6471,20.5129,,18.6659,14.2412,3.809,6.7957,10.3533,,1.1473,,6.1025,7.6235,24.1913,5.72,,20.75,,,21.2266,5.3016,37.3248,53.0925,19.152,28.1151,21.5,11.2214,12.75,19.7588,11.9004,11.3917,9.609,2.1592,9.5344,30.8494,33.2976,13.5049,7.2922,5.4365,15.75,12.89,,9.3983,,,
4/24/1998,,,5.9586,7.375,9.48,37.418,,3.5325,12.1031,,10.2038,26.507,5.645,24.4109,17.125,22.0324,0.4063,3.5922,20.3156,,18.6659,14.2412,3.8334,6.6489,10.1667,,1.0985,,6.25,7.5608,24.312,5.375,,20.5,,,21.1518,5.3016,37.0601,53.9412,18.8041,27.2044,21.12,11.1178,12.5,20.2554,11.7572,11.1148,9.625,2.1719,9.5217,30.9774,32.8839,13.3461,7.2049,5.4299,15.78,12.765,,9.6274,,,
4/27/1998,,,5.749,7.25,9.4232,35.3296,,3.4375,11.8039,,9.9005,25.5806,5.4367,23.6688,16.595,21.2241,0.375,3.46,20.2268,,18.0559,13.7534,3.7968,6.266,10.2067,,1.0566,,6.0625,7.402,23.2073,5.2825,,19.625,,,20.7774,6.0825,35.8053,52.9398,18.5265,26.3404,20.56,10.5745,12.5,19.4164,11.6102,10.7752,9.313,2.1856,9.1651,29.8253,31.4362,13.116,6.955,5.3476,15.375,12.5325,,9.5833,,,
4/28/1998,,,5.7113,7.19,9.2661,36.7666,,3.345,11.8039,,10.0278,25.0161,5.52,24.6018,17.125,21.4632,0.3854,3.6708,20.2761,,18.3585,13.8022,3.9231,6.3399,10.1033,,1.0669,,6.1875,7.402,24.1356,5.5625,,20.405,,,20.6636,6.0825,36.4671,54.3146,18.4118,26.9709,20.19,10.9892,12.75,19.4164,11.7069,10.945,9.438,2.1994,9.547,29.9533,31.8995,13.3185,7.0832,5.2654,15.375,13.265,,9.5187,,,
4/29/1998,,,5.5709,7.5,9.3242,37.897,,3.375,12.0636,,9.8762,25.3996,5.7917,24.6972,18.125,22.36,0.3985,3.7094,19.9998,,18.2072,13.851,3.9109,6.3174,10.27,,1.0775,,5.9075,7.6471,23.7921,5.72,,20.75,,,20.7205,6.5491,36.2659,57.6584,19.3851,27.0877,20.25,11.1468,13.75,19.2794,11.5366,10.945,9.875,2.1889,9.4816,30.7996,32.1642,13.4473,7.1909,5.3202,15.5,13.72,,9.6274,,,
4/30/1998,,,5.5455,7.315,9.6542,41.2498,,3.375,12.3899,,10.3798,25.197,6,25.2699,18.0775,23.0177,0.4221,3.7169,20.4142,,18.7586,14.3875,3.9231,6.475,11.0433,,1.06,,5.875,7.6471,25.0639,5.5325,,22.5,,,21.4123,6.2372,36.8271,59.9922,19.6146,28.1385,20.12,11.2505,14,19.4849,11.6566,11.5615,9.813,2.1752,9.4943,30.2236,32.9336,13.2449,7.568,5.3685,15.565,13.4375,,9.6568,,,
5/1/1998,,,5.6279,7.5,9.6212,41.2498,,3.375,12.207,,10.4154,25.4214,6.0633,25.2938,18.5,22.6589,0.4115,3.7331,20.9174,,18.9733,14.1202,3.9741,6.4858,10.8967,,1.06,,6,7.7941,24.7204,5.595,,22.375,,,21.02,6.2372,35.1065,59.3048,19.522,27.1577,19.62,11.0929,14.5,19.2452,11.6837,11.3917,9.875,2.1581,9.4162,30.444,33.4051,13.3185,7.5001,5.375,15.44,13.5325,,9.6568,,,
5/4/1998,,,5.6595,7.5,9.5711,41.1924,,3.375,12.0636,,10.2151,25.6493,5.9583,26.0812,18.4525,22.7187,0.4583,3.6321,20.6313,,19.2759,14.1202,4.025,6.6155,11.02,,1.0775,,6,7.8922,24.1356,5.7025,,22.125,,,21.1877,6.2372,35.4718,57.7602,19.1075,27.1344,19.75,11.379,14.19,19.2966,11.6334,11.222,10.5,2.1719,9.3487,30.1809,33.8188,13.3461,7.5076,5.3202,15.19,13.7825,,9.6744,,,
5/5/1998,,,5.6472,7.69,9.4562,41.1924,,3.375,12.4273,,10.1683,25.3309,5.895,25.8903,18.345,22.7187,0.4375,3.6782,20.73,,19.3686,13.9368,4.1147,6.666,11,,1.06,,6,7.8686,24.6554,5.6875,,21.315,,,21.0769,6.2372,35.1065,56.9115,18.7375,27.0643,20,11.6112,14.47,19.1425,11.6566,11.2845,10,2.1719,9.1778,29.5551,32.8839,13.1298,7.568,5.3542,15.19,13.735,,9.5716,,,
5/6/1998,,,5.5587,7.94,9.3321,41.9108,,3.3125,12.0782,,10.0409,25.0595,5.9483,25.604,18.1875,23.0177,0.4221,3.6234,20.6806,,18.7586,13.535,4.1779,6.5029,10.8533,,1.0427,,6,7.8431,24.3677,5.845,,21.375,,,20.7565,6.0825,34.9741,55.9101,18.6449,26.9709,19.75,11.5864,14.5,18.6442,11.6566,11.0612,9.688,2.1719,8.9542,30.8494,32.0567,13.0884,7.541,5.3619,14.75,13.5325,,9.692,,,
5/7/1998,,,5.5333,7.75,9.414,41.1924,,3.125,11.8953,,10.1926,24.495,5.6767,25.1983,18.0475,22.6446,0.4221,3.4987,20.6806,,18.6659,13.6188,4.1901,6.4858,10.8133,,1.046,,6,7.6588,24.5997,5.9075,,20.565,,,20.8313,6.0825,35.0112,55.7489,18.2749,26.8542,19.5,11.5615,14.405,18.3355,11.4166,10.7752,9.375,2.1719,8.8086,30.2236,31.7506,13.0309,7.582,5.3476,15,13.2825,,9.5452,,,
5/8/1998,,,5.4692,8,9.5882,42.2749,,3.1875,12.286,,10.3087,24.6976,5.8133,25.9858,18.0475,22.2859,0.4583,3.561,20.9076,,18.8465,13.375,4.1901,6.5588,10.6267,,1.0496,,6.11,7.8686,24.5997,5.9075,,20.065,,,21.3015,6.2372,35.4718,58.3458,18.0898,27.5313,19.5,11.5864,14.75,19.0558,11.5869,10.4447,9.938,2.1548,8.7959,30.4013,32.371,13.0309,7.8233,5.3816,15.25,13.5,,9.5833,,,
5/11/1998,,,5.4753,7.815,9.5552,41.4319,,3.0625,12.4273,,10.3798,24.9907,5.5833,25.9142,17.6875,22.2859,0.4479,3.4912,20.8582,,19.0319,13.2053,4.1656,6.666,10.27,,0.9989,,5.97,7.7941,24.0799,5.9525,,16.83,,,21.002,6.0825,35.043,59.1945,18.2489,27.578,19.5,12.0508,14.94,19.0215,11.7572,10.6144,9.375,2.1994,8.8086,30.6645,31.1301,13.0884,7.763,5.2862,14.565,13.86,,9.5833,,,
5/12/1998,,,5.4437,8.625,9.678,41.9108,,3.0625,12.4418,,10.3686,25.3309,5.8133,26.2721,17.75,22.5107,0.4479,3.46,20.8582,,19.4613,13.0219,4.1269,6.6381,10.1033,,1.0042,,5.97,7.8686,24.0242,6.11,,17.67,,,21.2266,6.0825,35.2389,59.2454,18.7375,27.4146,19.88,11.8974,15.44,19.1759,11.9739,10.3911,9.625,2.1785,8.7432,30.1382,31.5438,13.0148,7.736,5.2994,15,13.9075,,9.6098,,,
5/13/1998,,,5.4376,8.375,9.6872,41.4893,,3.095,12.6101,,10.4266,25.7145,6,26.1528,17.9375,22.4652,0.4504,3.6084,21.0556,,19.1832,13.4374,4.1269,6.711,10.52,,1.0078,,6,7.8686,24.2563,6,,19,,,21.6938,5.9253,36.4407,59.3557,18.8522,27.4146,19.62,11.6361,15.125,18.9015,12.2874,10.3285,9.625,2.1785,8.6103,29.868,31.1798,13.0884,7.7974,5.2654,14.5,13.985,,9.5628,,,
5/14/1998,,,5.3868,8.625,9.5711,41.6713,,3.095,12.6496,,10.4379,25.4901,6.1867,26.5346,17.4525,22.5705,0.4375,3.4675,21.0161,,19.0905,13.4003,4.0637,6.7453,10.5433,,0.9902,,6,7.9176,24.6554,6.1875,,18.655,,,21.6189,6.0825,36.1061,59.3048,19.3851,27.578,19.5,12.5194,15.375,18.5241,12.5544,10.3911,9.25,2.2334,8.6503,29.7329,30.7165,12.8583,7.8373,5.1699,14.25,13.86,,9.5628,,,
5/15/1998,,,5.3674,8.5,9.8272,42.6868,,3.015,12.8179,,10.2862,25.0812,6.0417,26.2721,17.1575,22.8981,0.4325,3.4451,20.9964,,18.8465,13.2911,4.0372,6.8182,10.3333,,1.039,,5.9375,7.9902,24.7761,5.845,,18.815,,,21.1518,5.9253,36.3398,59.4575,19.2667,27.2745,19.5,12.0508,15.25,17.941,12.2874,10.1677,9.563,2.2301,8.5575,29.6902,30.7165,12.7432,7.5744,5.1765,14.345,14.39,,9.601,,,
5/18/1998,,,5.2911,8.5,9.942,42.8113,,3.0325,12.8823,,10.4734,24.9003,5.7917,26.0335,17.22,21.523,0.4221,3.4762,20.7379,,18.3585,13.2657,4.241,6.8011,10.2067,,1.0042,,5.9225,8.0882,24.1913,5.595,,18.565,,,21.3381,5.9253,37.0353,61.5792,18.8041,27.9283,19.12,12.1296,14.56,18.9872,12.3842,10.0515,9.625,2.2268,8.2031,29.5551,29.732,12.5269,7.4602,5.1897,14.125,14.4225,,9.6362,,,
5/19/1998,,,5.2535,8.375,9.909,42.3898,,3.0625,12.9093,,10.5895,25.15,5.635,26.5346,17.345,21.4943,0.4167,3.4987,20.8119,,18.6952,13.5096,4.3817,6.7335,10.2933,,1.0164,,5.9375,8.3824,23.56,5.64,,18.705,,,21.2449,5.9253,35.8088,63.3359,19.2001,27.7649,19.12,12.648,15.5,19.3646,12.7247,10.4447,9.75,2.1653,8.3465,29.868,29.9389,12.6857,7.2308,5.1973,14.375,14.5625,,9.645,,,
5/20/1998,,,5.228,8,10.0912,40.5314,,3.0625,12.8428,,10.8123,26.1451,5.5733,26.63,16.9225,21.0447,0.4117,3.6084,20.8503,,19.0905,13.7534,4.3694,6.7786,10.1867,,1.0025,,5.97,8.4078,23.1516,5.5775,,18,,,21.3952,5.7707,36.2707,62.7504,19.1298,28.1618,19.19,13.1166,15.06,19.3474,13.0382,10.3285,9.438,2.151,8.3866,29.7329,29.6245,12.5269,7.1037,5.114,14.375,14.595,,9.8947,,,
5/21/1998,,,5.1894,8.125,9.9341,38.9795,,3.0325,12.8428,,10.8591,26.1668,5.25,26.3437,17.125,20.9251,0.4141,3.6122,20.7379,,19.1832,13.851,4.4591,6.784,10.5833,,1.0042,,5.93,8.1922,24.3677,5.79,,18.155,,,21.3201,5.3016,35.607,63.0644,18.8744,27.7182,20.25,13.2451,17,18.7128,12.4809,10.2481,9.75,2.1031,8.5575,29.7757,29.6824,12.6857,7.3256,5.1765,14.375,14.4375,,10.0856,,,
5/22/1998,,,5.228,7.94,9.9513,39.9374,,3.0325,13.622,,10.8123,26.0546,5.3333,26.6778,16.89,21.2839,0.4063,3.5224,20.7201,,19.1539,13.7905,4.4204,6.7164,10.6867,,0.978,,5.9375,8.0882,24.1913,5.75,,17.545,,,21.1878,5.6135,35.0442,63.3359,19.0594,27.5547,20,13.0875,16.875,18.0782,12.3842,10.2749,9.75,2.0861,8.5723,29.6829,29.1116,12.6857,7.1435,5.1699,14.53,14.5,,9.9681,,,
5/26/1998,,,5.3104,7.44,9.8853,39.4585,,3,12.5976,,10.4959,25.8954,5.4167,26.4391,16.86,21.1045,0.4221,3.3428,20.4626,,18.9099,13.4979,4.4326,6.5255,10.5433,,0.952,,5.9225,7.8686,24.3677,5.4225,,17.125,,,21.0015,5.6135,34.0513,62.8013,18.8744,27.2044,19.62,13.1663,16.25,17.7008,11.9972,9.8282,9.375,2.0344,8.625,29.198,28.5408,12.6558,7.0024,5.1348,14.155,14.5325,,9.7654,,,
5/27/1998,,,5.1955,7.44,9.8351,39.219,,2.9375,12.5062,,10.5783,25.6928,5.2917,26.463,16.375,20.851,0.3932,3.2418,20.2021,,18.4853,13.4608,4.3429,6.4579,10.3967,,0.9381,,5.625,7.598,24.3677,5.22,,17.205,,,20.8693,5.3016,34.4495,62.9625,19.9624,27.7415,18.5,12.9839,15.56,18.5241,11.5366,9.7746,9.25,2.0069,8.625,28.9698,28.9048,12.4694,6.9076,5.1074,14.065,14.5325,,9.7654,,,
5/28/1998,,,5.4183,7.94,9.8853,40.6559,,2.97,12.6101,,10.6363,25.6928,5.5833,26.3676,15.8125,21.3149,0.3906,3.2493,20.3146,,18.9733,13.7164,4.3429,6.5137,10.23,,0.9693,,5.625,7.5255,27.7374,5.485,,18.125,,,21.0376,5.3016,33.7168,68.2115,20.3103,27.7649,18.62,12.648,15.81,18.284,12.0204,9.7746,9.5,1.9519,8.7959,29.1053,28.7476,12.5706,6.7331,5.2248,15,14.8125,,9.8389,,,
5/29/1998,,,5.5333,7.75,9.7942,41.9108,,2.97,12.5706,,10.7075,25.6023,5.25,25.6517,15.9075,21.3436,0.4141,3.1957,20.2761,,19.2759,13.693,4.4204,6.5137,10.23,,0.9032,,5.25,7.549,28.8327,5.5625,,18.36,,,20.7551,5.3016,32.5911,66.4096,20.5879,27.3212,19,12.4406,16.5,17.9753,12.1907,9.8282,9.344,1.9519,8.5976,28.8414,29.062,12.6558,6.8947,5.2719,14.375,14.5625,,9.9123,,,
6/1/1998,,,5.4305,7.53,9.6714,42.7538,,2.845,12.4148,,10.6251,26.2139,5.145,25.771,15.265,21.0902,0.4167,3.071,20.2583,,18.5439,13.851,4.3694,6.6318,10.2067,,0.9065,,5.1575,7.3784,28.4893,5.4525,,17.75,,,20.719,5.3016,32.623,64.7096,20.2178,27.2044,19,12.7267,15.25,17.8209,12.2874,9.6048,9.625,1.9552,8.4921,29.0625,28.0279,12.7432,6.8139,5.1622,14.125,14.5625,,9.8565,,,
6/2/1998,,,5.3929,7.5,9.6529,41.9108,,2.6575,12.8823,,10.275,25.852,5.105,26.0096,15.75,20.7769,0.4115,3.086,20.4063,,18.8806,14.0831,4.3939,6.5867,10.2067,,0.9311,,5.1875,7.598,27.7931,5.345,,17.39,,,20.5687,5.3016,32.1929,64.9221,20.0069,26.8775,19.38,12.4157,15.56,17.941,12.2642,9.5512,9.313,1.9932,8.374,29.0197,27.97,12.9572,6.6997,5.1831,14,14.875,,9.9857,,,
6/3/1998,,,5.3481,7.75,9.6054,41.7288,,2.6875,12.8054,,10.1683,26.1071,5.105,25.4369,15.985,20.4779,0.4115,3.1483,20.2199,,18.6952,14.0831,4.3694,6.5759,10.4367,,0.9171,,5,7.598,27.9694,5.345,,16.315,,,20.3614,4.9898,32.4584,64.4376,20.562,26.3988,19.75,12.4406,15.25,17.6494,12.0204,9.6048,9.25,1.986,8.3613,28.7986,27.7135,12.7271,6.7331,5.1666,13.655,14.765,,9.739,,,
6/4/1998,,,5.2911,7.69,9.6371,42.0354,,2.6575,12.8948,,10.0746,26.176,5.23,25.9858,16.125,20.8056,0.4063,3.273,20.1103,,19.1539,14.1065,4.4591,6.475,10.4367,,0.9311,,4.75,7.7941,27.9044,5.265,,16.75,,,20.8512,4.9898,32.8885,65.8741,20.4473,27.1256,20,12.5982,15.19,18.3526,12.1674,9.6584,9.75,1.9382,8.4794,28.6132,27.2999,12.1956,6.7061,5.1534,13.625,15.0475,,9.7478,,,
6/5/1998,,,5.3104,7.25,9.9011,43.2903,,2.6875,13.1545,,10.3443,26.6075,4.5417,26.5823,16.3125,21.0447,0.4167,3.2269,20.5721,,19.4613,14.2412,4.5345,6.475,10.6267,,0.9311,,4.72,7.9412,28.0808,5.2425,,16.375,,,21.4884,5.4588,33.8495,66.4096,21.5575,28.0399,19.44,12.9092,15.19,18.5927,11.8269,9.6584,9.125,1.9794,8.4794,29.0625,28.1271,12.5545,6.774,5.1325,13.44,15.3125,,7.3424,,,
6/8/1998,,,5.3929,7.25,9.8193,44.1237,,2.845,13.2334,,10.2974,26.8105,4.73,26.7016,16.61,20.7171,0.4089,3.2493,20.7379,,19.7346,14.7659,4.6242,6.475,10.9167,,0.945,,4.6575,7.8196,28.2572,5.14,,16.065,,,21.263,5.1469,33.9504,66.9366,21.65,28.4854,19.38,12.8802,15.595,18.5927,11.7572,9.6584,9.313,1.986,8.5048,29.1552,28.3836,12.8583,6.774,5.1391,13.625,15.5625,,7.1956,,,
