Date,APA,APC,BHGE,COG,COP,CVX,CXO,DVN,EOG,FANG,FTI,HAL,HES,HFC,HP,KMI,MPC,MRO,NBL,NOV,OKE,OXY,PSX,PXD,SLB,VLO,WMB,XEC,XOM,XLE
6/19/1998,10.4755,13.4013,,1.4392,9.8508,19.7124,,14.1062,4.0769,,,15.5654,12.9972,0.7788,7.5431,,,6.0754,7.6485,9.9835,3.4746,6.5414,,20.8004,23.1833,4.9764,12.2865,,20.1974,
6/22/1998,10.6472,13.9712,,1.5044,9.9751,19.8191,,14.2099,4.2698,,,16.0708,13.3016,0.7824,7.974,,,6.2003,7.7794,10.5839,3.4681,6.5737,,21.2786,23.5788,4.9764,12.2103,,20.3589,
6/23/1998,10.9701,14.1174,,1.5142,10.0012,20.3791,,14.575,4.4229,,,16.481,13.3016,0.7638,8.3808,,,6.2347,7.9082,11.1843,3.5267,6.6657,,21.8141,23.7957,4.9858,12.3347,,20.7019,
6/24/1998,11.0113,14.1958,,1.5142,9.937,20.3646,,15.0936,4.4783,,,16.481,13.317,0.7869,8.2739,,,6.2456,7.7399,10.8725,3.5787,6.6831,,22.1202,24.0582,5.025,12.4871,,20.8836,
6/25/1998,10.8842,14.1301,,1.5044,9.8628,20.4106,,14.6248,4.505,,,16.2283,13.5574,0.7927,7.7775,,,6.2347,7.7794,10.3914,3.6196,6.7452,,22.0532,23.6417,4.9968,12.4349,,20.9009,
6/26/1998,10.8399,14.1958,,1.5097,9.8368,20.2749,,15.1434,4.4916,,,15.84,13.5088,0.7851,7.843,,,6.2003,7.8313,10.0066,3.6605,6.7601,,21.8811,23.3583,5.0752,12.8601,,20.8288,
6/29/1998,10.7539,14.1831,,1.4767,9.7004,20.0009,,15.2222,4.4362,,,16.1147,13.7186,0.7984,8.036,,,6.2003,7.7399,10.3914,3.6429,6.6831,,21.9958,23.7747,5.1536,13.1129,,20.6126,
6/30/1998,10.8399,14.2361,,1.4999,9.6623,20.304,,14.4962,4.4916,,,16.2759,13.8925,0.7794,7.7361,,,6.2112,7.8958,10.3183,3.707,6.7129,,22.8374,23.9042,5.2116,13.538,,20.5751,
7/1/1998,10.9466,14.7128,,1.5329,9.8007,20.5925,,15.0148,4.465,,,16.2979,14.1662,0.7851,8.1015,,,6.5624,7.8438,10.8725,3.7767,6.7601,,22.8374,23.4668,5.2319,13.6143,,21.0277,
7/2/1998,11.0567,14.7509,,1.5284,9.8869,20.6385,,15.1434,4.4783,,,16.481,14.133,0.7794,8.3394,,,6.5063,7.8958,11.2112,3.6772,6.7452,,22.9522,23.8622,5.1536,13.5621,,21.0075,
7/6/1998,11.0567,14.6196,,1.4767,9.925,20.5173,,15.0148,4.4229,,,15.9536,14.1023,0.7888,8.1015,,,6.5171,7.9352,10.8263,3.7237,6.698,,23.1913,23.7292,5.1034,14.0916,,21.1344,
7/7/1998,10.9053,14.1704,,1.4722,9.7365,20.0009,,14.9899,4.3253,,,15.5434,13.9104,0.7833,7.843,,,6.4031,7.7524,10.1759,3.7535,6.5264,,23.0096,23.3583,5.0156,13.891,,20.9729,
7/8/1998,10.8192,14.4331,,1.4909,9.7746,20.1682,,14.9609,4.3807,,,15.84,13.9565,0.7851,7.8637,,,6.4483,7.715,10.4646,3.6429,6.4643,,22.8948,23.6417,4.9373,13.8148,,21.0998,
7/9/1998,10.5405,13.9034,,1.4767,9.6503,19.6373,,14.7534,4.3253,,,15.5434,13.8286,0.753,7.7361,,,6.4375,7.5591,10.0066,3.6075,6.417,,22.4166,23.5788,4.8793,13.5621,,20.6846,
7/10/1998,10.3891,13.878,,1.4624,9.6363,19.8506,,14.3136,4.1878,,,15.4738,13.7825,0.7642,7.7361,,,6.4031,7.4802,10.1028,3.6075,6.3723,,22.0532,23.5543,4.7507,13.863,,20.6673,
7/13/1998,10.0863,13.5347,,1.4204,9.3496,19.6082,,14.0813,3.9859,,,15.016,13.4295,0.7869,7.5189,,,6.1315,7.2599,9.5986,3.5908,6.3251,,21.6994,22.9664,4.7413,13.9151,,20.3243,
7/14/1998,10.2377,13.7975,,1.4204,9.6122,19.9258,,14.5211,4.0681,,,15.038,13.7825,0.7833,8.0602,,,6.2908,7.2724,9.9334,3.6373,6.3251,,21.642,23.6872,4.6536,14.1638,,20.774,
7/15/1998,10.2824,14.2212,,1.4249,9.4999,20.1076,,14.546,3.9859,,,15.5214,13.9104,0.7812,8.4049,,,6.347,7.3368,10.199,3.5731,6.3549,,21.5751,24.3416,4.6144,14.4927,,20.6472,
7/16/1998,10.2824,14.2509,,1.4159,9.5741,20.1537,,14.4962,3.9859,,,15.5873,13.9258,0.7754,8.1877,,,6.3252,7.3888,9.8642,3.5964,6.3872,,21.642,24.0372,4.5454,14.7655,,20.5751,
7/17/1998,10.131,13.9034,,1.4017,9.3355,20.0761,,14.4174,3.9859,,,15.3822,13.8618,0.7718,8.3394,,,6.3252,7.3638,9.9835,3.5378,6.34,,21.0969,23.5123,4.4968,14.4646,,20.8634,
7/20/1998,9.484,13.4288,,1.4062,9.4237,19.8797,,14.4962,3.8882,,,15.0636,13.7007,0.7682,7.8016,,,6.2003,7.129,9.5255,3.4978,6.2629,,20.8578,22.7039,4.2413,14.4406,,20.3416,
7/21/1998,9.5081,13.3229,,1.3732,9.3235,20.0761,,14.4422,3.7904,,,14.7633,13.7339,0.7624,7.5844,,,6.2673,7.0646,9.4793,3.4681,6.1386,,20.8004,22.6584,4.1536,13.7908,,20.2349,
7/22/1998,9.3774,13.1364,,1.3409,9.3616,20.3961,,14.2348,3.7504,,,14.972,14.0051,0.7642,7.8637,,,6.3361,6.8568,9.3831,3.4393,6.1063,,20.4466,22.9874,4.2131,13.7386,,20.7019,
7/23/1998,9.0539,12.7381,,1.3454,8.9987,19.773,,13.8987,3.7504,,,13.8733,13.4449,0.7642,7.4569,,,6.2564,6.7405,8.8289,3.3984,5.9049,,20.0832,21.7416,4.2711,13.5902,,20.2147,
7/24/1998,8.5377,12.6872,,1.3222,9.3736,20.1221,,13.8987,3.6793,,,13.2763,13.317,0.7642,7.2845,,,6.3705,6.5971,8.4671,3.3584,5.8129,,20.0258,21.3042,4.1442,13.7908,,20.2868,
7/27/1998,8.9472,12.4754,,1.2749,9.1851,20.7282,,13.6913,3.6526,,,13.573,13.253,0.7491,7.3707,,,6.3017,6.4932,8.7326,3.3463,5.5319,,19.8441,21.8291,3.967,13.7386,,20.5953,
7/28/1998,9.1193,12.6067,,1.2794,9.1491,20.7428,,13.405,3.5682,,,13.2983,13.3349,0.7491,7.2604,,,6.2003,6.3498,8.6826,3.2999,5.5469,,19.5476,21.3042,3.7617,13.4378,,20.0706,
7/29/1998,8.9059,14.1153,,1.3124,9.1491,20.7428,,13.459,3.5838,,,13.324,13.2863,0.7491,7.2397,,,6.3126,6.5452,8.1553,3.2989,5.5643,,19.1842,21.1502,3.7711,13.2372,,20.379,
7/30/1998,9.2913,14.4077,,1.3124,9.2032,20.6822,,13.6415,3.5971,,,13.5986,13.4628,0.7473,7.3707,,,6.347,6.7529,8.5171,3.328,5.5643,,19.1268,21.9376,3.8009,13.2893,,20.7913,
7/31/1998,9.1193,14.539,,1.2847,8.9386,20.0324,,13.3801,3.5282,,,13.2763,12.9665,0.73,7.0673,,,6.1768,6.6241,8.1053,3.1996,5.5319,,18.8304,21.1922,3.7523,12.8882,,20.2522,
8/3/1998,8.8612,14.3822,,1.2472,8.6739,19.6688,,13.1727,3.5549,,,13.0493,12.6954,0.7076,6.9604,,,6.0193,6.2979,7.9629,3.1583,5.4549,,17.7497,20.8213,3.7617,12.8601,,19.7477,
8/4/1998,8.6237,13.9034,,1.233,8.6113,18.9851,,13.1727,3.4727,,,11.9725,12.5496,0.6846,6.5502,,,5.8727,6.1171,7.6512,3.223,5.3455,,16.2004,20.0129,3.6254,12.0098,,19.3499,
8/5/1998,8.5618,13.7466,,1.1955,8.5729,19.0772,,12.9404,3.4171,,,11.7198,12.1838,0.6583,6.6364,,,5.5884,5.9488,6.9507,3.2164,5.3927,,16.143,19.684,3.4686,11.6327,,19.0818,
8/6/1998,8.6031,14.039,,1.2,8.3831,18.653,,12.8615,3.4171,,,11.9505,12.1352,0.6432,6.7432,,,5.5215,6.061,6.9045,3.2052,5.4076,,16.4969,20.1004,3.5392,11.733,,18.7214,
8/7/1998,9.0332,14.1958,,1.2045,8.6113,18.7597,,13.3303,3.486,,,12.2692,12.4549,0.645,6.9156,,,5.7242,6.2941,7.9129,3.1696,5.5792,,17.3958,20.4048,3.5392,12.0338,,19.298,
8/10/1998,8.5377,13.772,,1.167,8.3326,18.3499,,12.9901,3.3327,,,11.4927,12.1198,0.6507,6.4433,,,5.7821,6.061,7.1431,3.1114,5.4076,,17.2141,19.684,3.569,11.9576,,19.494,
8/11/1998,8.3037,13.4034,,1.1535,8.6739,19.2445,,12.3429,3.2638,,,10.9653,12.1659,0.6622,6.3985,,,5.5667,5.9695,6.5658,3.0824,5.3927,,16.4969,19.2465,3.5297,11.7089,,19.7218,
8/12/1998,8.345,13.3229,,1.1325,8.8133,19.3488,,12.3678,3.3327,,,11.4451,12.6468,0.7037,6.595,,,5.4527,6.009,6.5197,3.1527,5.4847,,16.4395,19.488,3.5297,12.0338,,19.4491,
8/13/1998,8.431,13.3229,,1.1279,9.3183,19.3488,,11.6169,3.2505,,,11.4012,12.8054,0.7379,6.6607,,,5.4201,5.8384,5.7268,3.088,5.4847,,16.5447,19.18,3.3032,12.4109,,19.7769,
8/14/1998,8.7338,13.7212,,1.1189,9.0658,19.4263,,11.8243,3.3327,,,10.9873,12.854,0.7642,6.5535,,,5.3404,5.6303,5.4382,3.1461,5.4847,,16.5447,18.3297,3.363,11.8092,,19.8291,
8/17/1998,8.7098,13.878,,1.1189,9.3809,19.6518,,11.928,3.2772,,,10.5295,12.8054,0.7869,6.5535,,,5.3097,5.6574,4.9571,3.0936,5.4698,,16.6022,18.1092,3.3913,12.0338,,20.1916,
8/18/1998,8.8818,14.4331,,1.1377,9.3809,19.6639,,12.2931,3.3616,,,10.7126,12.9333,0.7661,6.813,,,5.3789,5.6178,4.476,3.1639,5.4399,,16.5447,18.8546,3.3724,11.6568,,20.3569,
8/19/1998,9.312,15.1238,,1.1234,9.4698,19.7103,,12.708,3.4727,,,11.6759,13.3988,0.7491,6.986,,,5.4701,5.7344,4.6415,3.0758,5.4549,,16.7845,19.4005,3.5596,11.8333,,20.5193,
8/20/1998,9.2913,14.8569,,1.0761,9.5446,19.6639,,12.679,3.5282,,,11.6282,13.6546,0.7379,6.8787,,,5.5376,5.6823,4.7377,3.0936,5.5021,,16.5447,19.292,3.7452,11.7089,,20.6817,
8/21/1998,8.9472,14.1958,,1.067,9.2799,19.5882,,12.4466,3.486,,,11.7198,13.4628,0.7264,6.813,,,5.3899,5.6699,4.5453,3.088,5.4225,,16.4296,19.292,3.4998,11.5083,,20.5541,
8/24/1998,8.8405,14.0899,,1.0858,9.0517,19.2218,,12.2143,3.3883,,,11.6502,13.2863,0.7228,6.9652,,,5.3097,5.7094,4.2335,3.0936,5.4549,,16.3625,19.334,3.352,11.3318,,20.4642,
8/25/1998,8.6237,14.0093,,1.067,9.1406,19.0997,,12.1894,3.3327,,,11.6063,13.3656,0.7188,6.5535,,,5.2531,5.5409,3.7525,3.0524,5.4225,,16.2474,18.9841,3.4117,11.6327,,20.4091,
8/26/1998,8.3656,13.3483,,1.0573,8.7871,18.6868,,11.7745,3.2216,,,11.3316,13.143,0.6544,6.4462,,,5.2768,5.3848,3.7044,2.9586,5.2535,,15.7678,18.1302,3.352,11.015,,20.4091,
8/27/1998,8.0215,12.6321,,1.0294,8.4457,18.4426,,11.2269,3.1239,,,10.8958,12.7261,0.6392,6.121,,,4.945,4.9812,3.4638,2.8011,4.9874,,15.106,16.797,3.1758,10.1599,,20.0843,
8/28/1998,7.8735,12.2635,,1.0061,8.5346,18.3815,,11.0983,2.9861,,,10.8042,12.8386,0.6356,6.0552,,,5.0252,4.8376,3.3437,2.848,4.8805,,14.5114,17.1049,2.9194,10.1075,,19.5941,
8/31/1998,7.8735,12.183,,0.9588,8.2437,18.0908,,10.9696,2.8883,,,9.7274,12.5675,0.6432,5.6227,,,4.7408,4.8126,2.9827,2.818,4.5996,,14.0894,15.3965,2.8124,9.2766,,18.9793,
9/1/1998,8.0009,13.1915,,0.973,8.8254,18.4743,,11.0194,2.9994,,,10.0259,12.9333,0.632,6.3147,,,4.945,5.0852,3.3195,2.8949,4.7239,,13.2453,16.3876,2.8706,9.329,,19.249,
9/2/1998,8.259,12.6618,,0.9964,8.5972,18.1079,,11.0485,2.9439,,,9.7978,12.9179,0.4616,6.7265,,,5.0252,4.9936,3.4881,2.8714,4.6941,,13.7249,16.124,2.9304,9.3008,,18.5617,
9/3/1998,8.0869,13.1618,,0.9821,8.6861,18.489,,10.8908,2.9439,,,10.2577,12.5828,0.454,6.5327,,,5.0489,5.2017,3.6081,2.8883,4.6767,,13.6674,16.6055,3.0767,9.3532,,18.5442,
9/4/1998,8.6685,14.4034,,1.0903,8.8254,19.0239,,11.6169,3.1105,,,10.7618,12.9512,0.4598,6.5742,,,5.3334,5.4888,3.9949,3.0467,4.8482,,14.0318,17.5719,3.0374,9.7566,,19.1591,
9/8/1998,8.9059,14.2422,,1.1325,9.0901,19.5418,,12.2931,3.1527,,,10.6919,13.3502,0.4616,6.768,,,5.4464,5.7489,3.8718,3.1761,4.8805,,14.5689,17.3962,3.1459,9.6799,,19.5593,
9/9/1998,8.7545,13.8475,,1.1137,8.9002,19.6029,,12.0566,3.1794,,,10.4858,13.3502,0.4767,6.4877,,,5.492,5.7614,3.9449,3.0467,4.9108,,14.4442,16.8901,3.0578,10.3091,,19.9219,
9/10/1998,9.2707,15.3838,,1.1279,9.2032,19.5418,,12.3969,3.195,,,11.1518,13.5651,0.4728,6.8787,,,5.7436,6.2941,4.476,3.088,4.9888,,14.4442,17.2205,2.9886,10.5108,,20.2119,
9/11/1998,9.8935,16.0755,,1.1986,9.6213,20.1525,,13.5295,3.4171,,,12.0716,13.7241,0.4728,7.2663,,,6.3125,6.6457,4.5453,3.1874,5.0845,,14.8663,17.9691,3.116,10.7125,,20.4642,
9/14/1998,9.7008,15.9694,,1.1701,9.5829,20.1525,,13.5586,3.486,,,12.4395,13.6754,0.4616,7.4393,,,6.1648,6.7372,4.7146,3.3224,5.3036,,15.106,18.4716,3.2151,11.2933,,20.4468,
9/15/1998,9.6561,15.8081,,1.2505,9.5446,20.1842,,13.2843,3.5971,,,12.0973,13.9165,0.4504,7.3735,,,6.039,6.6977,4.8108,3.3336,5.3842,,15.1636,18.2537,3.2246,10.8133,,20.6643,
9/16/1998,9.5081,16.3938,,1.2595,9.4314,20.2135,,13.2179,3.666,,,12.3034,14.3501,0.4522,7.46,,,6.0627,6.8142,5.0033,3.2867,5.3842,,15.2883,18.5841,3.2733,10.9424,,20.2467,
9/17/1998,9.2913,16.3386,,1.2031,9.4819,19.9082,,12.8023,3.6526,,,11.9354,14.3167,0.4407,7.1798,,,5.8804,6.6332,4.8108,3.2464,5.3364,,14.2716,17.9234,3.234,10.4382,,19.8842,
9/18/1998,9.2913,16.4702,,1.2077,9.4193,20.3674,,13.0641,3.666,,,11.6816,14.4937,0.4576,7.1798,,,5.8804,6.6332,4.8108,3.4452,5.5403,,14.3291,17.5298,3.2639,10.6641,,19.7566,
9/21/1998,9.3774,16.4702,,1.1986,9.4052,20.0914,,12.9353,3.7215,,,11.6374,14.5732,0.454,7.0068,,,6.0062,6.5292,4.5953,3.357,5.3515,,13.792,17.5508,3.1664,10.8415,,19.7769,
9/22/1998,9.164,16.5508,,1.161,9.3183,19.8007,,13.0392,3.6526,,,11.2217,14.4629,0.4728,7.0275,,,5.7892,6.5417,4.3798,3.3458,5.4623,,13.5523,17.354,3.1365,11.0432,,19.4491,
9/23/1998,9.8522,17.2128,,1.2265,9.8092,20.6874,,13.6874,4.0126,,,11.4976,15.2633,0.4691,7.7438,,,6.256,7.0223,4.7146,3.4686,5.6033,,14.1469,18.5841,3.4416,11.749,,20.3917,
9/24/1998,9.5942,16.763,,1.1941,9.6577,20.0768,,13.6625,3.8882,,,10.5337,15.135,0.4655,7.505,,,6.1192,6.7893,4.5722,3.3749,5.5731,,14.2045,17.7055,3.2733,11.5191,,20.1191,
9/25/1998,9.5494,18.3289,,1.2077,9.7223,20.3674,,13.8952,4.1659,,,10.6256,15.1684,0.4576,7.46,,,6.3818,6.7227,4.2566,3.3167,5.6814,,14.1469,17.8566,3.2733,11.7208,,19.8291,
9/28/1998,9.505,17.8494,,1.1655,9.4193,20.7021,,13.7373,3.9859,,,10.8317,15.0863,0.4576,7.4185,,,6.3581,6.8267,4.3298,3.1996,5.6511,,13.4276,17.6809,3.3724,11.4707,,19.7392,
9/29/1998,9.6775,17.8239,,1.1279,9.6213,21.496,,13.6084,3.9859,,,11.2217,15.1684,0.4504,7.9583,,,6.6097,6.7622,4.8339,3.2342,5.7141,,13.1878,18.4505,3.1664,11.5474,,20.6643,
9/30/1998,9.2464,16.6824,,1.1467,9.1163,20.5335,,13.6874,3.8882,,,10.5778,14.799,0.4673,7.2663,,,6.462,6.6332,4.7647,3.1874,5.4144,,13.4851,17.8812,3.127,11.5958,,20.4816,
10/1/1998,8.4945,15.8336,,1.1655,8.9386,20.5189,,13.3508,3.6793,,,10.2099,14.0448,0.4691,6.9203,,,6.3818,6.3461,4.6684,3.1227,5.2104,,12.8329,17.1994,3.1066,10.7125,,20.4642,
10/2/1998,8.8153,16.1264,,1.2031,9.6213,21.4056,,13.2968,3.7349,,,10.4858,14.4937,0.4728,7.2247,,,6.6097,6.3336,4.6184,3.2164,5.4144,,13.1878,17.0659,3.1066,11.2166,,21.1719,
10/5/1998,8.7946,16.2325,,1.1843,9.5446,21.7256,,12.8813,3.666,,,10.14,14.622,0.4513,7.0068,,,6.8942,6.3211,4.3529,3.1874,5.1953,,13.0727,16.6933,2.9886,11.7974,,21.7142,
10/6/1998,8.8153,16.0755,,1.1941,9.5829,21.4349,,12.6735,3.6526,,,10.1878,14.8631,0.4513,7.114,,,6.7465,6.4106,4.3798,3.2521,5.2407,,13.1878,16.7812,3.0578,11.5958,,21.9695,
10/7/1998,8.6014,15.8633,,1.1377,9.4193,21.3445,,12.9852,3.5682,,,9.6359,14.5912,0.4513,6.8995,,,6.5641,6.113,4.1604,3.2521,5.3364,,13.3125,16.0572,3.0185,11.4183,,21.4793,
10/8/1998,8.2979,14.8787,,1.0813,9.1668,21.0685,,12.8813,3.4438,,,9.6359,12.7468,0.4571,6.768,,,6.3581,5.9299,3.6805,3.2464,5.2255,,12.6507,15.4211,2.9587,11.144,,20.7919,
10/9/1998,8.5359,16.1816,,1.0813,9.2416,20.9317,,13.1431,3.5416,,,9.9818,14.0448,0.4589,6.7472,,,6.4948,5.9424,3.8987,3.1696,5.1475,,12.2862,15.4633,2.9792,11.1158,,20.5193,
10/12/1998,8.6428,16.5253,,1.1137,9.3688,20.7778,,13.2968,3.5127,,,10.4858,14.445,0.4589,6.986,,,6.6207,6.0985,3.9218,3.1761,5.2583,,12.526,16.233,3.0578,10.8899,,20.8268,
10/13/1998,8.5807,15.8336,,1.1001,9.1527,20.4114,,13.114,3.6593,,,10.3718,14.5271,0.4706,6.8787,,,6.4274,6.1505,3.7044,3.193,5.3993,,12.2287,15.639,2.8408,10.9908,,21.1719,
10/14/1998,8.3221,15.702,,1.0903,8.9143,20.5506,,13.0392,3.7706,,,10.4159,14.5912,0.4589,6.813,,,6.3581,6.061,3.7044,3.2521,5.2255,,12.2862,15.8358,2.9399,11.1158,,21.4619,
10/15/1998,8.4704,16.6314,,1.1325,8.9648,20.9464,,13.0392,3.715,,,11.0156,14.8939,0.4553,7.0275,,,6.4383,6.1255,3.7525,3.3336,5.5101,,12.2862,16.5633,2.8706,11.2449,,21.9318,
10/16/1998,9.2464,17.3741,,1.1843,8.9002,21.2371,,13.2968,3.7573,,,12.5094,14.7656,0.4473,7.8718,,,6.4383,6.3461,4.0411,3.328,5.3212,,12.6507,18.2748,2.9194,11.6966,,22.1319,
10/19/1998,9.0532,16.9243,,1.1798,8.7366,21.0832,,13.6874,3.646,,,12.4174,14.3988,0.4553,7.6988,,,6.1648,6.3981,4.0642,3.3402,5.4144,,13.0727,18.2326,3.0279,11.6482,,21.7142,
10/20/1998,9.2912,16.5508,,1.2174,8.9891,21.3445,,13.8162,3.6727,,,12.0495,14.6861,0.4513,7.678,,,6.1192,6.3211,4.2836,3.3224,5.2407,,13.2453,17.8812,3.0374,11.0432,,22.2044,
10/21/1998,9.1394,14.378,,1.2407,9.0012,21.3128,,13.5046,3.7417,,,12.6934,14.5091,0.4473,8.024,,,5.915,6.3211,5.2457,3.2867,5.0845,,13.2453,18.4505,3.2733,11.1682,,21.9143,
10/22/1998,9.4843,14.8787,,1.3016,8.7749,19.9082,,13.6874,3.8819,,,13.3851,14.5424,0.4436,8.1521,,,5.9023,6.5021,5.8692,3.193,5.2255,,13.0727,18.802,3.6178,10.9666,,20.8094,
10/23/1998,9.2705,14.9084,,1.3257,8.8133,19.7714,,13.9741,3.8819,,,12.9252,14.5424,0.4418,7.7645,,,5.9825,6.4626,5.773,3.2633,5.1324,,13.0056,18.0112,3.6178,10.8415,,20.6643,
10/26/1998,9.4843,14.6411,,1.3159,8.8497,19.6493,,13.9201,3.8953,,,13.4071,14.5732,0.4647,8.0898,,,6.0846,6.9453,6.3503,3.2989,5.1324,,13.5523,18.4084,4.0504,11.144,,20.6469,
10/27/1998,10.0224,14.3228,,1.3347,8.6477,19.3293,,13.7663,3.8819,,,13.4513,14.4296,0.4626,8.0448,,,5.9934,7.0223,5.9655,3.2811,5.0518,,13.6674,18.187,3.7562,10.8657,,20.1742,
10/28/1998,9.6775,13.7923,,1.3114,8.4962,19.1754,,13.999,3.8263,,,13.2453,14.1089,0.4742,7.9583,,,5.7327,6.8787,6.0386,3.2221,4.9888,,13.9647,18.2959,3.6084,10.8657,,20.4294,
10/29/1998,9.7637,13.8178,,1.3347,8.6154,19.5125,,14.078,3.8129,,,13.1533,13.9319,0.4779,7.9375,,,5.915,6.5812,6.0155,3.2343,4.9737,,14.2716,18.0112,3.8931,10.7891,,21.082,
10/30/1998,9.7637,14.378,,1.2783,8.8068,19.9082,,14.078,3.715,,,13.2453,14.173,0.4706,8.2386,,,5.9606,6.8142,6.1117,3.24,5.0065,,14.4442,18.4505,3.9324,11.0432,,20.7716,
11/2/1998,9.6568,15.3031,,1.3069,9.0104,19.8178,,14.7262,3.8819,,,14.1871,14.445,0.4953,8.4773,,,5.9478,6.9183,6.8083,3.311,5.0518,,14.8087,19.417,3.9418,11.0432,,20.8993,
11/3/1998,9.7223,15.0655,,1.2971,9.2018,19.725,,14.9838,3.8819,,,13.9112,14.9118,0.503,8.3043,,,6.039,6.9828,6.5428,3.3233,5.1777,,14.2716,19.287,3.9623,10.9908,,21.1719,
11/4/1998,9.5706,14.8024,,1.3445,9.1122,19.4514,,15.0628,3.8819,,,13.7751,14.8298,0.5012,8.1313,,,5.9934,6.8413,6.7583,3.3876,5.2255,,14.7512,19.1323,3.8239,11.3175,,20.8819,
11/5/1998,9.6568,14.6156,,1.349,9.2649,19.8007,,15.1916,3.9242,,,14.1209,14.7836,0.5165,8.2386,,,5.7546,6.783,6.5428,3.4113,5.4472,,14.8087,19.7017,3.8569,11.144,,21.1342,
11/6/1998,9.8499,14.7472,,1.3633,9.3158,20.3503,,14.5683,4.0355,,,14.1651,14.7348,0.5317,8.3251,,,5.8348,6.7976,6.689,3.4056,5.3993,,14.9238,20.0109,3.9453,11.2933,,21.3169,
11/9/1998,9.6154,14.03,,1.3535,9.1753,20.1378,,14.5683,4.0199,,,13.3152,14.5271,0.5201,8.0656,,,5.7655,6.6789,6.1348,3.258,5.3212,,14.9909,19.6138,3.9058,11.144,,21.0008,
11/10/1998,9.2912,13.317,,1.3287,9.0613,19.6639,,14.5434,3.8685,,,12.4653,14.3013,0.5238,7.55,,,5.6287,6.1851,5.4844,3.3167,5.1626,,14.7512,18.693,3.7685,10.8657,,20.4524,
11/11/1998,9.0739,12.8375,,1.3287,8.8068,19.5125,,14.078,3.8396,,,12.1636,14.2064,0.5143,7.1612,,,5.5722,5.8851,5.2919,3.3233,5.0845,,14.9238,18.2537,3.748,10.4624,,20.4903,
11/12/1998,9.3567,13.5547,,1.3189,9.0491,20.2746,,14.078,3.9643,,,12.0495,14.4783,0.5165,7.3348,,,5.8238,6.0018,5.4844,3.3469,5.2255,,14.8663,18.187,3.7085,10.4382,,21.237,
11/13/1998,9.2912,13.2109,,1.3287,9.1244,20.2746,,14.1819,3.9798,,,11.8876,14.4296,0.4932,7.1161,,,5.8238,6.0414,5.342,3.4472,5.2885,,15.0485,18.208,3.6596,10.4624,,21.2545,
11/16/1998,8.9015,13.0751,,1.3378,8.819,20.3357,,14.1279,3.9509,,,11.5197,14.2859,0.4859,6.9877,,,5.771,5.9643,4.9071,3.5181,5.2583,,14.684,17.7477,3.5902,11.0916,,20.8374,
11/17/1998,8.967,12.8629,,1.3189,8.7314,19.725,,13.9741,3.8685,,,11.8435,14.1577,0.4914,6.9009,,,5.6553,5.7685,5.0033,3.4179,5.1626,,13.8496,17.8355,3.5902,11.3941,,20.5808,
11/18/1998,8.8808,13.0242,,1.2858,8.6541,19.8276,,13.999,3.8685,,,11.6816,14.3347,0.5085,6.8349,,,5.5984,5.6643,4.6415,3.3942,5.1475,,13.4276,17.463,3.5713,11.8216,,20.6187,
11/19/1998,8.7083,12.7866,,1.2669,8.5645,19.7513,,13.945,3.7573,,,11.7736,14.1423,0.5067,6.8141,,,5.5066,5.7164,4.6915,3.4113,5.1475,,13.6098,17.4841,3.3929,12.0999,,20.3795,
11/20/1998,8.8601,13.0497,,1.2767,8.8841,19.9064,,13.9201,3.7573,,,12.1636,14.6861,0.5012,6.7481,,,5.5415,5.6247,4.7647,3.4179,5.1324,,13.4276,18.078,3.3235,11.9507,,21.0008,
11/23/1998,8.8153,12.8926,,1.2624,8.9473,19.7661,,13.9201,3.686,,,12.0274,14.8298,0.4895,6.5746,,,5.5984,5.6372,4.5722,3.4472,5.0694,,13.1303,17.5298,3.314,11.9224,,21.0183,
11/24/1998,8.667,12.7866,,1.2345,8.8455,19.5987,,13.9201,3.617,,,11.9796,14.3501,0.4895,6.6822,,,5.5066,5.6893,4.2105,3.3762,5.0518,,13.3125,17.3962,3.3835,11.7974,,21.202,
11/25/1998,8.2121,12.6507,,1.2149,8.819,19.7833,,13.8162,3.5881,,,11.7956,14.3347,0.4859,6.5537,,,5.38,5.5206,4.3759,3.364,5.0518,,13.3125,17.3962,3.2951,11.5958,,21.202,
11/27/1998,8.4057,12.8629,,1.2059,9.0613,21.0754,,13.8411,3.6304,,,11.4995,14.976,0.4932,6.3802,,,5.4718,5.6122,4.2105,3.3706,5.3212,,13.6674,16.8691,3.3535,11.749,,21.692,
11/30/1998,7.9527,11.9633,,1.1637,8.5522,20.5832,,13.6874,3.3388,,,10.853,14.2372,0.4972,5.9879,,,5.2075,5.2727,3.8006,3.293,5.0996,,12.7082,15.7058,3.314,11.62,,21.8758,
12/1/1998,7.7798,11.5134,,1.1162,8.3995,20.1672,,13.2968,3.1852,,,10.2066,13.6754,0.4953,5.9879,,,5.369,5.0123,3.7044,3.276,5.0065,,11.5669,15.133,3.2556,11.5191,,20.8899,
12/2/1998,7.5655,10.9023,,1.0973,8.5787,19.8276,,12.6735,3.1296,,,10.3432,13.4522,0.4895,5.8352,,,5.2423,4.9352,3.3918,3.2287,4.8478,,10.3105,14.6304,3.1957,11.4949,,20.782,
